Salary_ID,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
6094,"73300,45","23,98","0,0",18
6095,"28418,48","0,0","0,0",18
6096,"76648,98","0,0","0,0",24
6097,"75621,0","0,0","3572,81",12
6098,"66572,0","0,0","1081,86",12
6099,"66572,0","0,0","0,0",12
6100,"54050,38","0,0","0,0",12
6101,"54333,0","0,0","0,0",12
6102,"84678,13","0,0","0,0",24
6103,"37490,18","0,0","0,0",13
6104,"41111,0","0,0","0,0",21
6105,"76623,93","0,0","0,0",16
6106,"34721,0","0,0","568,67",13
6107,"74614,0","0,0","1444,69",16
6108,"37396,76","0,0","0,0",18
6109,"61549,26","19,93","0,0",13
6110,"31410,59","0,0","0,0",13
6111,"33931,86","0,0","0,0",18
6112,"106251,94","0,0","0,0",24
6113,"85160,58","0,0","0,0",24
6114,"35818,48","0,0","0,0",18
6115,"23204,98","0,0","0,0",13
6116,"25414,09","0,0","0,0",13
6117,"92903,99","0,0","0,0",N25
6118,"72344,36","0,0","0,0",16
6119,"90029,02","0,0","0,0",N20
6120,"40271,3","0,0","0,0",13
6121,"67562,67","0,0","0,0",21
6122,"84725,59","0,0","0,0",24
6123,"98333,0","0,0","0,0",N25
6124,"28300,0","0,0","0,0",18
6125,"143050,06","0,0","0,0",M2
6126,"104272,55","0,0","0,0",N25
6127,"141104,66","0,0","0,0",M2
6128,"119333,0","0,0","0,0",N28
6129,"49114,0","0,0","2940,33",21
6130,"28221,51","0,0","458,64",8
6131,"78947,0","0,0","394,76",16
6132,"55553,6","0,0","902,85",13
6133,"76192,08","0,0","0,0",N20
6134,"34721,0","0,0","2740,94",13
6135,"64402,29","0,0","0,0",16
6136,"29644,45","0,0","0,0",13
6137,"30935,21","0,0","0,0",18
6138,"70238,62","0,0","0,0",18
6139,"95827,39","0,0","0,0",24
6140,"82648,59","0,0","0,0",21
6141,"110542,9","0,0","0,0",M3
6142,"77501,91","0,0","0,0",21
6143,"100527,48","0,0","0,0",24
6144,"19255,0","0,0","0,0",8
6145,"27002,95","0,0","0,0",13
6146,"135822,42","0,0","0,0",M3
6147,"65993,11","0,0","0,0",14
6148,"90389,65","0,0","0,0",N26
6149,"82333,0","0,0","0,0",19
6150,"34721,0","0,0","2284,45",13
6151,"26986,46","0,0","0,0",8
6152,"28377,48","19,7","0,0",13
6153,"26637,85","0,0","0,0",13
6154,"88319,65","0,0","0,0",N25
6155,"59333,0","0,0","0,0",N20
6156,"84244,86","0,0","0,0",24
6157,"25839,79","0,0","0,0",13
6158,"84500,0","0,0","0,0",24
6159,"138895,97","0,0","0,0",M3
6160,"116957,09","0,0","0,0",N25
6161,"26245,43","0,0","0,0",13
6162,"70238,64","0,0","0,0",18
6163,"24557,34","0,0","0,0",13
6164,"87377,18","0,0","0,0",N20
6165,"23105,98","0,0","0,0",8
6166,"50060,14","0,0","0,0",13
6167,"74915,8","0,0","0,0",21
6168,"34866,1","0,0","0,0",8
6169,"102096,74","0,0","0,0",24
6170,"58388,73","0,0","0,0",16
6171,"70287,46","0,0","0,0",21
6172,"73696,35","0,0","0,0",21
6173,"24290,42","0,0","0,0",13
6174,"24223,73","0,0","0,0",13
6175,"152940,0","0,0","0,0",N25
6176,"69442,0","0,0","4934,81",13
6177,"131904,75","0,0","0,0",M2
6178,"53908,94","0,0","0,0",N16
6179,"188181,0","0,0","3057,99",N39
6180,"188181,0","0,0","0,0",N39
6181,"176966,0","0,0","0,0",N36
6182,"194520,38","0,0","0,0",M1
6183,"155747,45","0,0","0,0",M2
6184,"87760,2","0,0","0,0",N21
6185,"132504,48","0,0","0,0",M3
6186,"96406,52","0,0","0,0",N23
6187,"152505,49","0,0","0,0",M3
6188,"84573,72","0,0","0,0",N23
6189,"161804,65","0,0","0,0",N33
6190,"92459,65","0,0","0,0",N25
6191,"72000,0","0,0","0,0",N21
6192,"115636,0","0,0","0,0",M2
6193,"85113,84","0,0","0,0",N21
6194,"152237,01","0,0","0,0",M3
6195,"110346,28","0,0","0,0",N25
6196,"78947,0","0,0","2607,54",N16
6197,"11147,24","0,0","0,0",
6198,"76341,53","0,0","0,0",N23
6199,"78947,0","1720,31","6257,7",16
6200,"82436,0","23020,78","1339,65",18
6201,"89653,0","0,0","452,9",20
6202,"87944,96","0,0","0,0",N21
6203,"93986,0","9173,46","1525,9",20
6204,"93986,0","2162,29","0,0",20
6205,"67884,04","0,0","0,0",14
6206,"67647,66","228,3","0,0",16
6207,"81609,0","8891,59","0,0",20
6208,"175099,43","0,0","0,0",M2
6209,"81609,0","28640,61","0,0",20
6210,"85385,66","5783,22","0,0",21
6211,"90246,3","171,8","0,0",N21
6212,"81944,29","13737,93","0,0",20
6213,"89054,93","1232,2","0,0",N25
6214,"57477,7","0,0","0,0",14
6215,"63974,07","0,0","0,0",14
6216,"63974,07","497,44","0,0",14
6217,"79578,01","1851,33","0,0",20
6218,"79578,01","7642,14","0,0",20
6219,"70238,63","8230,54","0,0",18
6220,"70015,33","0,0","0,0",16
6221,"61810,71","1596,91","0,0",14
6222,"63974,07","331,61","0,0",14
6223,"75438,89","3899,42","0,0",16
6224,"70015,33","50,5","0,0",16
6225,"185538,0","0,0","0,0",N38
6226,"68468,82","2573,99","0,0",16
6227,"76701,52","304,26","0,0",20
6228,"76192,08","0,0","0,0",20
6229,"61821,95","1148,09","0,0",14
6230,"67863,72","0,0","0,0",18
6231,"70989,22","2229,57","0,0",19
6232,"86049,33","0,0","0,0",N25
6233,"68618,03","3325,05","0,0",15
6234,"56343,76","10814,64","0,0",14
6235,"72607,33","4993,14","0,0",20
6236,"83860,3","6636,91","0,0",20
6237,"55049,44","0,0","0,0",13
6238,"137249,33","0,0","0,0",M3
6239,"105064,99","0,0","0,0",N25
6240,"61943,52","7041,9","0,0",16
6241,"61943,73","0,0","0,0",16
6242,"64433,38","4864,81","0,0",N19
6243,"74069,84","3048,82","0,0",20
6244,"58104,39","2241,25","0,0",14
6245,"59500,66","686,58","0,0",16
6246,"59849,03","562,59","0,0",16
6247,"68433,73","769,62","0,0",18
6248,"78022,63","1211,85","0,0",19
6249,"67384,19","2735,67","0,0",20
6250,"63226,67","4954,48","0,0",16
6251,"53001,99","214,28","0,0",13
6252,"86836,45","3587,77","0,0",21
6253,"66494,75","0,0","0,0",18
6254,"54961,07","448,06","0,0",15
6255,"82186,48","414,89","0,0",N21
6256,"49545,94","1208,85","0,0",14
6257,"52650,94","0,0","0,0",14
6258,"67384,19","826,14","0,0",20
6259,"70245,94","0,0","0,0",18
6260,"68382,94","0,0","0,0",20
6261,"86805,94","4817,14","0,0",N23
6262,"67322,92","525,33","0,0",16
6263,"60676,51","3187,39","0,0",18
6264,"57269,65","0,0","0,0",14
6265,"58333,0","841,54","0,0",N19
6266,"69333,0","6870,34","0,0",20
6267,"55333,0","564,76","0,0",14
6268,"50251,0","135,9","0,0",14
6269,"60000,0","0,0","0,0",13
6270,"65000,0","421,89","0,0",17
6271,"55333,0","399,05","0,0",14
6272,"115000,0","0,0","0,0",N29
6273,"203000,0","0,0","0,0",EX1
6274,"69805,57","0,0","0,0",N17
6275,"117424,0","0,0","733,9",25
6276,"98170,73","0,0","0,0",25
6277,"113334,71","0,0","0,0",25
6278,"92597,62","0,0","0,0",23
6279,"93347,05","0,0","0,0",23
6280,"94151,54","0,0","0,0",N25
6281,"149055,23","0,0","0,0",M3
6282,"53001,98","0,0","0,0",14
6283,"89844,15","0,0","0,0",23
6284,"72805,01","0,0","0,0",N18
6285,"144333,0","0,0","0,0",M2
6286,"92000,0","0,0","0,0",N23
6287,"102000,0","0,0","0,0",N25
6288,"153930,18","0,0","0,0",M2
6289,"97483,0","0,0","0,0",N25
6290,"95250,0","0,0","0,0",N25
6291,"87000,0","0,0","0,0",N23
6292,"102114,7","0,0","0,0",N25
6293,"90030,22","0,0","0,0",N25
6294,"59065,0","1471,48","0,0",N18
6295,"137633,0","0,0","0,0",M2
6296,"115634,72","0,0","0,0",N25
6297,"100631,59","0,0","0,0",N23
6298,"82396,16","713,06","0,0",N21
6299,"76454,09","248,12","0,0",N18
6300,"63000,94","0,0","0,0",N18
6301,"98228,0","0,0","4174,09",N21
6302,"134184,22","0,0","0,0",M3
6303,"82808,28","0,0","0,0",N21
6304,"121240,28","0,0","0,0",M3
6305,"92085,51","0,0","0,0",N21
6306,"89140,87","0,0","0,0",N25
6307,"96198,68","0,0","0,0",N22
6308,"117424,0","0,0","880,68",N25
6309,"105681,6","0,0","4583,74",N25
6310,"102659,22","0,0","0,0",N22
6311,"64035,94","369,45","0,0",N16
6312,"133395,0","0,0","0,0",M2
6313,"58822,15","40,99","0,0",N18
6314,"83554,0","0,0","0,0",N22
6315,"69000,0","0,0","0,0",N21
6316,"75000,0","0,0","0,0",N22
6317,"154265,0","0,0","0,0",N31
6318,"119333,0","0,0","0,0",N27
6319,"88011,66","0,0","0,0",N22
6320,"108333,0","0,0","0,0",N27
6321,"117424,0","0,0","4582,71",N25
6322,"112123,53","0,0","0,0",N27
6323,"96000,0","0,0","0,0",N27
6324,"105149,81","0,0","0,0",N25
6325,"226000,0","0,0","0,0",EX1
6326,"168128,39","0,0","0,0",M2
6327,"98368,5","0,0","0,0",N23
6328,"70089,31","351,74","0,0",N18
6329,"124069,49","0,0","0,0",N28
6330,"121434,96","0,0","0,0",N28
6331,"106946,14","0,0","0,0",N25
6332,"185609,66","0,0","0,0",M1
6333,"116000,0","0,0","0,0",N28
6334,"204257,41","0,0","0,0",N40
6335,"114884,74","0,0","0,0",N28
6336,"119127,46","0,0","0,0",N28
6337,"152703,47","0,0","0,0",M3
6338,"86807,47","0,0","0,0",N26
6339,"79367,94","0,0","0,0",N28
6340,"124800,3","0,0","0,0",M3
6341,"98152,15","0,0","0,0",N26
6342,"99618,0","0,0","0,0",N28
6343,"118933,0","0,0","0,0",N28
6344,"152233,0","0,0","0,0",M3
6345,"91000,0","0,0","0,0",N26
6346,"99000,0","0,0","0,0",N26
6347,"136000,0","0,0","0,0",M3
6348,"214175,84","0,0","0,0",
6349,"168747,63","0,0","0,0",M2
6350,"96078,94","0,0","679,12",N21
6351,"151699,92","0,0","0,0",M2
6352,"111011,12","0,0","0,0",N28
6353,"118329,47","0,0","0,0",N28
6354,"95416,21","0,0","0,0",N26
6355,"111384,63","0,0","0,0",N25
6356,"94103,39","0,0","0,0",N26
6357,"82656,62","0,0","0,0",N21
6358,"143480,58","0,0","0,0",M2
6359,"142567,39","0,0","0,0",M2
6360,"117424,0","228,49","1761,36",N25
6361,"147161,02","0,0","0,0",M3
6362,"117424,0","271,86","0,0",N25
6363,"171540,0","0,0","0,0",M2
6364,"196040,69","0,0","0,0",M1
6365,"172457,91","0,0","0,0",M2
6366,"147354,0","0,0","6301,26",N30
6367,"111384,11","0,0","0,0",N25
6368,"147354,0","0,0","2394,6",N30
6369,"152362,84","0,0","0,0",M3
6370,"103034,0","0,0","0,0",N23
6371,"115718,66","0,0","0,0",N28
6372,"170084,66","0,0","0,0",M2
6373,"167313,96","0,0","0,0",M2
6374,"60138,04","0,0","0,0",N14
6375,"142553,38","0,0","0,0",N30
6376,"141824,7","0,0","0,0",M2
6377,"109626,72","0,0","0,0",N25
6378,"34684,2","0,0","0,0",N5
6379,"94587,0","0,0","0,0",N23
6380,"129730,37","0,0","0,0",N30
6381,"86249,65","0,0","0,0",N21
6382,"97634,65","0,0","0,0",N21
6383,"124656,48","0,0","0,0",N28
6384,"94050,94","0,0","0,0",N25
6385,"118334,65","0,0","0,0",N28
6386,"114333,0","0,0","0,0",N28
6387,"104333,0","0,0","0,0",N25
6388,"94000,0","0,0","0,0",N25
6389,"105000,0","0,0","0,0",N28
6390,"203000,0","0,0","0,0",EX3
6391,"110456,1","0,0","0,0",N25
6392,"107505,94","0,0","0,0",N25
6393,"105435,94","0,0","0,0",N25
6394,"98228,0","270,86","0,0",N21
6395,"190000,0","0,0","0,0",EX1
6396,"104395,0","0,0","0,0",N25
6397,"134744,04","0,0","1134,88",M2
6398,"48821,17","2168,81","0,0",N21
6399,"98482,81","0,0","0,0",N25
6400,"69442,0","568,78","1128,53",13
6401,"151836,16","0,0","0,0",M3
6402,"97428,15","0,0","0,0",21
6403,"154201,7","0,0","0,0",M2
6404,"78947,0","0,0","986,9",16
6405,"69442,0","37,19","1128,53",13
6406,"78947,0","1006,45","3732,58",16
6407,"78947,0","28,48","0,0",16
6408,"95623,14","0,0","0,0",N23
6409,"69442,0","1176,92","0,0",13
6410,"78947,0","61,89","0,0",16
6411,"95623,15","0,0","0,0",N23
6412,"78611,59","865,58","0,0",16
6413,"75852,04","1273,91","0,0",16
6414,"68142,61","492,3","0,0",16
6415,"65838,25","0,0","0,0",16
6416,"58568,1","211,2","0,0",13
6417,"67952,46","0,0","0,0",16
6418,"78193,92","492,01","0,0",16
6419,"67929,95","390,48","0,0",16
6420,"78193,91","1057,1","0,0",16
6421,"67952,45","0,0","0,0",16
6422,"65743,5","1110,41","0,0",13
6423,"58780,75","178,37","0,0",13
6424,"65743,5","1515,42","0,0",13
6425,"64523,2","0,0","0,0",16
6426,"68626,89","417,63","0,0",13
6427,"56072,32","0,0","0,0",13
6428,"60617,98","218,59","0,0",13
6429,"55252,19","0,0","0,0",13
6430,"69442,0","828,67","0,0",13
6431,"54924,79","19,81","0,0",13
6432,"66154,1","43,77","0,0",13
6433,"49333,0","8,9","0,0",13
6434,"68133,0","57,53","0,0",13
6435,"47833,0","0,0","0,0",13
6436,"59533,0","343,47","0,0",13
6437,"98228,0","1643,43","4186,89",N21
6438,"98228,0","5641,13","0,0",N21
6439,"62855,07","0,0","0,0",16
6440,"23022,57","0,0","0,0",10
6441,"27710,66","0,0","0,0",10
6442,"27710,96","0,0","0,0",10
6443,"26773,87","0,0","0,0",10
6444,"26880,21","0,0","0,0",10
6445,"24031,9","0,0","0,0",10
6446,"25971,22","0,0","0,0",10
6447,"26077,6","0,0","0,0",10
6448,"21138,84","0,0","0,0",10
6449,"25195,76","0,0","0,0",10
6450,"108084,0","2282,19","3710,33",P4
6451,"124833,0","16883,23","8553,17",A1
6452,"108084,0","18999,18","3710,33",P4
6453,"108084,0","3234,12","11524,76",P4
6454,"124833,0","47,99","13310,7",A1
6455,"124833,0","6113,92","4285,32",A1
6456,"124833,0","48368,15","12964,52",A1
6457,"108084,0","54544,44","11524,76",P4
6458,"124833,0","32542,72","13310,7",A1
6459,"78947,0","5470,01","3732,58",16
6460,"108084,0","4332,7","11524,76",P4
6461,"113488,0","0,0","11970,67",P5
6462,"108084,0","121,02","1746,0",P4
6463,"108084,0","20520,2","3710,33",P4
6464,"100897,0","1287,38","0,0",P4
6465,"108084,0","52046,49","11524,76",P4
6466,"78947,0","4348,91","6257,7",16
6467,"108084,0","17235,63","11524,76",P4
6468,"108084,0","8180,81","3710,33",P4
6469,"108084,0","166,2","11524,76",P4
6470,"124833,0","28857,3","13310,7",A1
6471,"97484,0","1435,82","0,0",P4
6472,"97484,0","4131,63","0,0",P4
6473,"48742,0","293,91","0,0",P4P
6474,"97484,0","0,0","0,0",P4
6475,"97484,0","2321,43","0,0",P4
6476,"94186,0","6621,0","0,0",P4
6477,"91002,0","26764,67","0,0",P4
6478,"100897,0","15807,76","0,0",P4
6479,"94186,0","8608,5","0,0",P4
6480,"94186,0","0,0","0,0",P4
6481,"108084,0","8005,96","0,0",P4
6482,"94186,0","8605,34","0,0",P4
6483,"94186,0","1262,08","0,0",P4
6484,"94186,0","5485,52","0,0",P4
6485,"94186,0","4915,05","0,0",P4
6486,"47093,0","3329,3","0,0",P4P
6487,"108084,0","536,64","0,0",P4
6488,"108084,0","13288,83","0,0",P4
6489,"108084,0","1480,98","0,0",P4
6490,"91002,0","3713,7","0,0",P4
6491,"91002,0","91,45","0,0",P4
6492,"87921,0","0,0","0,0",P4
6493,"104428,0","26723,2","0,0",P4
6494,"78108,96","10972,63","0,0",16
6495,"84949,0","4465,09","0,0",P4
6496,"84949,0","5923,67","0,0",P4
6497,"84949,0","183,79","0,0",P4
6498,"84949,0","490,1","0,0",P4
6499,"84949,0","8840,7","0,0",P4
6500,"84949,0","0,0","0,0",P4
6501,"87921,0","1325,41","0,0",P4
6502,"84949,0","9955,56","0,0",P4
6503,"82078,0","15137,34","0,0",P4
6504,"87921,0","16509,6","0,0",P4
6505,"79299,0","4323,39","0,0",P4
6506,"79299,0","27,24","0,0",P4
6507,"67787,0","0,0","0,0",P4
6508,"75522,0","10612,12","0,0",P3
6509,"75522,0","12516,88","0,0",P3
6510,"72967,0","1052,48","0,0",P3
6511,"72967,0","8897,85","0,0",P3
6512,"72967,0","8052,52","0,0",P3
6513,"70498,0","10858,99","0,0",P3
6514,"60265,0","21,74","0,0",P4
6515,"64872,0","3577,11","0,0",P2
6516,"64872,0","847,54","0,0",P4
6517,"62676,0","700,6","0,0",P2
6518,"62676,0","293,8","0,0",P2
6519,"62676,0","45,2","0,0",P2
6520,"113488,0","19088,02","7927,92",P5
6521,"108084,0","13131,74","11524,76",P4
6522,"108084,0","22852,95","3710,33",P4
6523,"108084,0","22286,2","4312,69",P4
6524,"104428,0","16914,96","0,0",P4
6525,"120612,0","37951,67","0,0",A1
6526,"97484,0","24814,25","0,0",P4
6527,"94186,0","17698,94","0,0",P4
6528,"89948,0","1862,8","3831,13",N19
6529,"78947,0","1471,63","0,0",16
6530,"157217,26","8972,25","0,0",A2
6531,"164759,0","0,0","0,0",A2
6532,"164759,0","57,13","0,0",A2
6533,"159165,27","8060,66","9134,78",A2
6534,"188231,46","3913,9","0,0",A3
6535,"125102,8","8849,83","0,0",A2
6536,"124833,0","6371,88","4981,04",A1
6537,"91002,0","7821,26","0,0",P4
6538,"87921,0","16617,95","0,0",P4
6539,"84949,0","2224,81","0,0",P4
6540,"84949,0","8705,57","0,0",P4
6541,"82078,0","4327,82","0,0",P4
6542,"108084,0","8685,28","11524,76",P4
6543,"124833,0","10249,97","13310,7",A1
6544,"103927,0","1329,55","3693,85",P4
6545,"108084,0","1728,4","11524,76",P4
6546,"113488,0","39480,0","12101,05",P5
6547,"108084,0","2285,15","6553,31",P4
6548,"108084,0","1697,28","7550,4",P4
6549,"108084,0","0,0","5517,41",P4
6550,"108084,0","5201,84","11374,9",P4
6551,"108084,0","5966,33","11524,76",P4
6552,"108084,0","46171,56","11524,76",P4
6553,"108084,0","477,88","6553,31",P4
6554,"108084,0","0,0","7626,7",P4
6555,"124833,0","10239,22","11406,71",A1
6556,"108084,0","0,0","7405,6",P4
6557,"108084,0","61605,32","0,0",P4
6558,"108084,0","4753,1","11524,76",P4
6559,"108084,0","83,1","7570,2",P4
6560,"73928,68","7274,94","0,0",16
6561,"78947,0","2524,98","1184,28",16
6562,"108084,0","0,0","11524,76",P4
6563,"113488,0","5745,26","7927,92",P5
6564,"113488,0","17370,14","7927,92",P5
6565,"108084,0","14181,95","7550,4",P4
6566,"124833,0","0,0","8720,4",A1
6567,"124833,0","11981,84","0,0",A1
6568,"124833,0","28187,41","13310,7",A1
6569,"124833,0","2603,81","8660,64",A1
6570,"108084,0","664,77","11524,76",P4
6571,"108084,0","5800,11","7570,2",P4
6572,"108084,0","11817,11","11524,76",P4
6573,"108084,0","5615,75","11524,76",P4
6574,"108084,0","2842,66","9576,58",P4
6575,"92847,64","3654,7","7380,9",16
6576,"108084,0","8310,63","2870,87",P4
6577,"120032,0","0,0","1129,3",A1
6578,"108084,0","14083,13","11524,76",P4
6579,"108084,0","1672,44","3710,33",P4
6580,"108084,0","1353,66","7550,4",P4
6581,"108084,0","337,32","0,0",P4
6582,"108084,0","0,0","0,0",P4
6583,"108084,0","14036,7","11524,76",P4
6584,"124833,0","36944,47","13310,7",A1
6585,"124833,0","2303,36","13310,7",A1
6586,"108084,0","8005,43","3710,33",P4
6587,"108084,0","1753,33","11524,76",P4
6588,"124833,0","23465,52","13310,7",A1
6589,"76296,58","819,37","0,0",16
6590,"78947,0","15444,15","6257,7",16
6591,"108084,0","43,21","9420,72",P4
6592,"108084,0","8798,26","11524,76",P4
6593,"108084,0","28697,01","3710,33",P4
6594,"120612,0","3327,89","0,0",A1
6595,"100897,0","41904,82","0,0",P4
6596,"100897,0","29237,88","0,0",P4
6597,"104428,0","5823,46","0,0",P4
6598,"97484,0","12156,87","0,0",P4
6599,"97484,0","2486,28","0,0",P4
6600,"97484,0","30627,83","0,0",P4
6601,"97484,0","14651,87","0,0",P4
6602,"104428,0","1049,01","0,0",P4
6603,"108084,0","1959,66","1600,5",P4
6604,"48742,0","231,1","0,0",P4P
6605,"84949,0","1220,58","0,0",P4
6606,"104428,0","7883,69","0,0",P4
6607,"97484,0","2311,87","0,0",P4
6608,"104428,0","16601,47","0,0",P4
6609,"94186,0","3157,15","0,0",P4
6610,"108785,0","540,13","0,0",A1
6611,"94186,0","8796,05","0,0",P4
6612,"94186,0","6267,76","0,0",P4
6613,"47093,0","0,0","0,0",P4P
6614,"108785,0","6800,77","0,0",A1
6615,"64872,0","7574,42","0,0",P2
6616,"64872,0","6338,38","0,0",P2
6617,"62676,0","67,8","0,0",P2
6618,"108084,0","39343,79","7550,4",P4
6619,"124833,0","53616,73","13310,7",A1
6620,"108084,0","24680,53","3710,33",P4
6621,"113488,0","23685,69","12101,05",P5
6622,"108084,0","36843,7","7550,4",P4
6623,"108084,0","39460,7","5517,41",P4
6624,"97484,0","11997,45","0,0",P4
6625,"190181,24","3768,78","0,0",A3
6626,"159165,27","10939,44","8090,8",A2
6627,"162638,32","0,0","0,0",A2
6628,"147941,71","1386,96","0,0",A2
6629,"89948,0","6241,64","3831,13",N19
6630,"190185,0","13557,26","0,0",A3
6631,"188995,22","4948,61","0,0",A3
6632,"75621,0","7729,79","3570,24",15
6633,"189473,0","0,0","0,0",A3
6634,"153782,86","12206,72","5984,56",A2
6635,"124833,0","341,69","13310,7",A1
6636,"108084,0","1030,4","11524,76",P4
6637,"108084,0","6568,05","11524,76",P4
6638,"124833,0","1859,99","13310,7",A1
6639,"108084,0","15523,29","11524,76",P4
6640,"108084,0","3917,97","11225,04",P4
6641,"108084,0","207,75","11524,76",P4
6642,"108084,0","41,55","11524,76",P4
6643,"108084,0","1467,54","0,0",P4
6644,"108084,0","688,04","11524,76",P4
6645,"108084,0","4591,99","11524,76",P4
6646,"108084,0","4709,89","11524,76",P4
6647,"108084,0","20104,38","11524,76",P4
6648,"124833,0","20791,81","4255,94",A1
6649,"108084,0","5425,65","11524,76",P4
6650,"108084,0","249,3","11524,76",P4
6651,"97484,0","4199,22","0,0",P4
6652,"97484,0","3110,75","0,0",P4
6653,"108084,0","17334,13","0,0",P4
6654,"94186,0","4733,0","0,0",P4
6655,"94186,0","131,26","0,0",P4
6656,"87921,0","2966,58","0,0",P4
6657,"82078,0","3467,25","0,0",P4
6658,"78167,0","79,61","0,0",P3
6659,"120032,0","7047,38","4274,66",A1
6660,"108084,0","751,19","11524,76",P4
6661,"124833,0","17557,75","7717,02",A1
6662,"108084,0","96,97","3710,33",P4
6663,"112592,0","25045,9","0,0",A1
6664,"104428,0","10580,69","0,0",P4
6665,"84949,0","12964,79","0,0",P4
6666,"82078,0","8532,53","0,0",P4
6667,"188258,1","4837,94","0,0",A3
6668,"149023,82","0,0","0,0",M3
6669,"107367,0","1597,57","0,0",23
6670,"218000,0","0,0","0,0",EX2
6671,"113488,0","87,26","12101,05",P5
6672,"124833,0","0,0","7621,01",A1
6673,"124833,0","6368,59","8720,4",A1
6674,"148657,34","14584,15","0,0",A2
6675,"97484,0","135,2","0,0",P4
6676,"78947,0","35887,25","2408,01",16
6677,"107367,0","21878,99","1744,73",N23
6678,"75086,49","16143,36","0,0",15
6679,"101590,0","0,0","4819,59",21
6680,"98228,0","22467,6","4658,57",21
6681,"75297,97","23937,24","0,0",15
6682,"98228,0","20887,79","4658,57",21
6683,"75621,0","8236,22","2304,01",15
6684,"98228,0","6606,96","7816,14",21
6685,"85886,55","3540,49","1925,89",21
6686,"75621,0","14075,63","2304,01",15
6687,"82780,09","7360,25","0,0",18
6688,"75621,0","7949,38","2304,01",15
6689,"72751,67","5233,22","0,0",15
6690,"75621,0","115,22","5989,38",15
6691,"75621,0","269,26","1228,89",15
6692,"75621,0","15685,45","2304,01",15
6693,"86103,0","26576,08","2631,35",18
6694,"75621,0","888,07","2304,01",15
6695,"90447,22","16507,04","0,0",21
6696,"75621,0","4371,89","3572,81",15
6697,"87287,0","881,27","0,0",N23
6698,"151964,6","19053,97","0,0",A2
6699,"108084,0","69034,64","3710,33",P4
6700,"184399,74","22568,51","0,0",A3
6701,"146891,2","14025,88","0,0",A2
6702,"108084,0","19122,67","9420,72",P4
6703,"124833,0","64191,45","0,0",A1
6704,"108084,0","32793,1","11524,76",P4
6705,"124833,0","63407,57","10880,52",A1
6706,"113488,0","4612,18","12101,05",P5
6707,"108084,0","72784,73","11524,76",P4
6708,"108084,0","38613,55","11524,76",P4
6709,"113488,0","12151,42","0,0",P5
6710,"124833,0","36346,55","13310,7",A1
6711,"108084,0","54792,42","11524,76",P4
6712,"108084,0","35755,04","11524,76",P4
6713,"108084,0","20709,36","5517,41",P4
6714,"124833,0","67595,17","13310,7",A1
6715,"108084,0","26112,5","11524,76",P4
6716,"108084,0","25635,55","11524,76",P4
6717,"108084,0","17523,65","11524,76",P4
6718,"124833,0","34188,83","13310,7",A1
6719,"108084,0","16262,25","11524,76",P4
6720,"113488,0","17129,31","9891,72",P5
6721,"108084,0","69018,46","11524,76",P4
6722,"108084,0","20869,63","1891,5",P4
6723,"94186,0","20346,15","0,0",P4
6724,"94186,0","44915,95","0,0",P4
6725,"84949,0","11947,09","0,0",P4
6726,"108084,0","12731,95","7550,4",P4
6727,"108084,0","20404,24","5517,41",P4
6728,"108084,0","21268,74","5517,41",P4
6729,"108084,0","18054,98","7550,4",P4
6730,"108084,0","40964,28","0,0",P4
6731,"108084,0","457,04","10575,67",P4
6732,"108084,0","14570,68","3710,33",P4
6733,"108084,0","23324,13","11225,04",P4
6734,"124833,0","36952,38","2184,65",A1
6735,"108084,0","3868,53","9420,72",P4
6736,"97484,0","18438,46","0,0",P4
6737,"87921,0","15374,87","0,0",P4
6738,"87921,0","20653,31","0,0",P4
6739,"163437,12","2078,56","0,0",A2
6740,"108084,0","23888,53","11524,76",P4
6741,"113488,0","31326,6","12057,59",P5
6742,"108084,0","43729,19","7550,4",P4
6743,"108084,0","21724,52","7550,4",P4
6744,"108084,0","10197,74","11225,04",P4
6745,"108785,0","40511,83","0,0",A1
6746,"91002,0","12823,2","0,0",P4
6747,"91002,0","16166,46","0,0",P4
6748,"82078,0","9599,76","0,0",P4
6749,"75621,0","6432,59","3572,81",15
6750,"74242,96","0,0","0,0",15
6751,"75621,0","847,58","0,0",15
6752,"74673,36","2372,5","0,0",15
6753,"74673,36","2462,07","0,0",15
6754,"108084,0","7302,49","11524,76",P4
6755,"110973,19","0,0","0,0",N25
6756,"67872,24","3206,02","0,0",N18
6757,"64136,85","2889,63","0,0",15
6758,"74793,42","440,91","0,0",N18
6759,"71080,56","806,31","0,0",15
6760,"124833,0","53236,82","13310,7",A1
6761,"72245,17","0,0","0,0",15
6762,"59069,79","340,79","0,0",15
6763,"57072,23","293,98","0,0",15
6764,"68217,6","0,0","0,0",15
6765,"68813,07","0,0","0,0",15
6766,"72981,37","0,0","0,0",15
6767,"146229,31","0,0","0,0",M3
6768,"64480,14","0,0","0,0",15
6769,"55786,14","864,2","0,0",15
6770,"71000,0","0,0","0,0",15
6771,"54000,0","0,0","0,0",14
6772,"108084,0","1995,98","11524,76",P4
6773,"109123,0","1919,64","4620,04",P5
6774,"108084,0","23823,71","11524,76",P4
6775,"108084,0","1841,43","11524,76",P4
6776,"108084,0","3363,77","11524,76",P4
6777,"108084,0","2504,54","11524,76",P4
6778,"108084,0","14877,6","11524,76",P4
