Salary_Fact_ID,Date_ID,Employee_ID,Department_ID,Salary_ID,Amount,Minimum_Salary,Average_Salary,Maximum_Salary
4489,1,375,375,359,"3020,72","301,85","4008,42","7676,2"
4490,2,375,375,359,"575,3","301,85","4008,42","7676,2"
4491,3,375,375,359,"958,15","301,85","4008,42","7676,2"
4492,4,375,375,359,"4172,64","301,85","4008,42","7676,2"
4493,5,375,375,359,"4591,47","301,85","4008,42","7676,2"
4494,6,375,375,359,"7949,65","301,85","4008,42","7676,2"
4495,7,375,375,359,"7186,32","301,85","4008,42","7676,2"
4496,8,375,375,359,"2418,13","301,85","4008,42","7676,2"
4497,9,375,375,359,"5490,53","301,85","4008,42","7676,2"
4498,10,375,375,359,"4640,9","301,85","4008,42","7676,2"
4499,11,375,375,359,"3775,01","301,85","4008,42","7676,2"
4500,12,375,375,359,"6603,62","301,85","4008,42","7676,2"
4501,1,376,376,360,"5198,08","704,09","5217,3","12056,84"
4502,2,376,376,360,"12069,18","704,09","5217,3","12056,84"
4503,3,376,376,360,"2077,89","704,09","5217,3","12056,84"
4504,4,376,376,360,"716,43","704,09","5217,3","12056,84"
4505,5,376,376,360,"2524,74","704,09","5217,3","12056,84"
4506,6,376,376,360,"9655,72","704,09","5217,3","12056,84"
4507,7,376,376,360,"841,13","704,09","5217,3","12056,84"
4508,8,376,376,360,"8229,66","704,09","5217,3","12056,84"
4509,9,376,376,360,"3569,87","704,09","5217,3","12056,84"
4510,10,376,376,360,"1599,69","704,09","5217,3","12056,84"
4511,11,376,376,360,"6617,36","704,09","5217,3","12056,84"
4512,12,376,376,360,"9655,94","704,09","5217,3","12056,84"
4513,1,377,377,361,"2182,63","839,64","5688,4","12355,09"
4514,2,377,377,361,"10469,77","839,64","5688,4","12355,09"
4515,3,377,377,361,"3536,81","839,64","5688,4","12355,09"
4516,4,377,377,361,"10577,35","839,64","5688,4","12355,09"
4517,5,377,377,361,"1902,94","839,64","5688,4","12355,09"
4518,6,377,377,361,"1540,07","839,64","5688,4","12355,09"
4519,7,377,377,361,"11902,15","839,64","5688,4","12355,09"
4520,8,377,377,361,"839,64","839,64","5688,4","12355,09"
4521,9,377,377,361,"12355,09","839,64","5688,4","12355,09"
4522,10,377,377,361,"3853,98","839,64","5688,4","12355,09"
4523,11,377,377,361,"6039,42","839,64","5688,4","12355,09"
4524,12,377,377,361,"3060,97","839,64","5688,4","12355,09"
4525,1,378,378,362,"3001,52","779,52","3845,41","9219,95"
4526,2,378,378,362,"854,87","779,52","3845,41","9219,95"
4527,3,378,378,362,"8337,48","779,52","3845,41","9219,95"
4528,4,378,378,362,"2712,27","779,52","3845,41","9219,95"
4529,5,378,378,362,"2437,24","779,52","3845,41","9219,95"
4530,6,378,378,362,"917,02","779,52","3845,41","9219,95"
4531,7,378,378,362,"1668,33","779,52","3845,41","9219,95"
4532,8,378,378,362,"3635,24","779,52","3845,41","9219,95"
4533,9,378,378,362,"4539,55","779,52","3845,41","9219,95"
4534,10,378,378,362,"3269,68","779,52","3845,41","9219,95"
4535,11,378,378,362,"9295,3","779,52","3845,41","9219,95"
4536,12,378,378,362,"6380,59","779,52","3845,41","9219,95"
4537,1,379,379,363,"3437,34","62,53","1945,05","3926,69"
4538,2,379,379,363,"3481,68","62,53","1945,05","3926,69"
4539,3,379,379,363,"119,67","62,53","1945,05","3926,69"
4540,4,379,379,363,"1161,61","62,53","1945,05","3926,69"
4541,5,379,379,363,"1714,65","62,53","1945,05","3926,69"
4542,6,379,379,363,"1751,04","62,53","1945,05","3926,69"
4543,7,379,379,363,"418,9","62,53","1945,05","3926,69"
4544,8,379,379,363,"2620,38","62,53","1945,05","3926,69"
4545,9,379,379,363,"627,76","62,53","1945,05","3926,69"
4546,10,379,379,363,"1178,62","62,53","1945,05","3926,69"
4547,11,379,379,363,"3530,85","62,53","1945,05","3926,69"
4548,12,379,379,363,"3983,83","62,53","1945,05","3926,69"
4549,1,380,380,364,"1487,06","31,61","1945,05","3313,5"
4550,2,380,380,364,"1662,18","31,61","1945,05","3313,5"
4551,3,380,380,364,"1274,45","31,61","1945,05","3313,5"
4552,4,380,380,364,"2015,2","31,61","1945,05","3313,5"
4553,5,380,380,364,"1390,27","31,61","1945,05","3313,5"
4554,6,380,380,364,"38,41","31,61","1945,05","3313,5"
4555,7,380,380,364,"3262,98","31,61","1945,05","3313,5"
4556,8,380,380,364,"607,53","31,61","1945,05","3313,5"
4557,9,380,380,364,"2376,39","31,61","1945,05","3313,5"
4558,10,380,380,364,"2930,97","31,61","1945,05","3313,5"
4559,11,380,380,364,"3320,3","31,61","1945,05","3313,5"
4560,12,380,380,364,"3056,51","31,61","1945,05","3313,5"
4561,1,381,381,365,"3358,09","445,47","1821,83","3342,09"
4562,2,381,381,365,"2448,54","445,47","1821,83","3342,09"
4563,3,381,381,365,"1516,32","445,47","1821,83","3342,09"
4564,4,381,381,365,"2887,64","445,47","1821,83","3342,09"
4565,5,381,381,365,"1143,28","445,47","1821,83","3342,09"
4566,6,381,381,365,"1485,3","445,47","1821,83","3342,09"
4567,7,381,381,365,"1742,06","445,47","1821,83","3342,09"
4568,8,381,381,365,"1993,39","445,47","1821,83","3342,09"
4569,9,381,381,365,"2003,52","445,47","1821,83","3342,09"
4570,10,381,381,365,"1151,01","445,47","1821,83","3342,09"
4571,11,381,381,365,"461,47","445,47","1821,83","3342,09"
4572,12,381,381,365,"1863,39","445,47","1821,83","3342,09"
4573,1,382,382,366,"980,87","980,87","7273,72","10982,58"
4574,2,382,382,366,"10982,58","980,87","7273,72","10982,58"
4575,3,382,382,366,"8236,48","980,87","7273,72","10982,58"
4576,4,382,382,366,"10970,14","980,87","7273,72","10982,58"
4577,5,382,382,366,"5219,1","980,87","7273,72","10982,58"
4578,6,382,382,366,"6530,32","980,87","7273,72","10982,58"
4579,7,382,382,366,"9475,38","980,87","7273,72","10982,58"
4580,8,382,382,366,"6976,39","980,87","7273,72","10982,58"
4581,9,382,382,366,"5617,13","980,87","7273,72","10982,58"
4582,10,382,382,366,"6782,3","980,87","7273,72","10982,58"
4583,11,382,382,366,"7088,64","980,87","7273,72","10982,58"
4584,12,382,382,366,"8425,33","980,87","7273,72","10982,58"
4585,1,383,383,367,"14551,28","509,72","5547,67","13853,29"
4586,2,383,383,367,"3129,44","509,72","5547,67","13853,29"
4587,3,383,383,367,"3926,34","509,72","5547,67","13853,29"
4588,4,383,383,367,"7260,27","509,72","5547,67","13853,29"
4589,5,383,383,367,"3319,98","509,72","5547,67","13853,29"
4590,6,383,383,367,"7943,81","509,72","5547,67","13853,29"
4591,7,383,383,367,"1503,95","509,72","5547,67","13853,29"
4592,8,383,383,367,"11671,71","509,72","5547,67","13853,29"
4593,9,383,383,367,"5077,1","509,72","5547,67","13853,29"
4594,10,383,383,367,"5063,5","509,72","5547,67","13853,29"
4595,11,383,383,367,"10292,78","509,72","5547,67","13853,29"
4596,12,383,383,367,"1207,71","509,72","5547,67","13853,29"
4597,1,384,384,368,"1291,43","178,09","5728,51","10220,04"
4598,2,384,384,368,"3087,62","178,09","5728,51","10220,04"
4599,3,384,384,368,"3930,04","178,09","5728,51","10220,04"
4600,4,384,384,368,"8289,34","178,09","5728,51","10220,04"
4601,5,384,384,368,"8818,8","178,09","5728,51","10220,04"
4602,6,384,384,368,"5372,68","178,09","5728,51","10220,04"
4603,7,384,384,368,"5378,83","178,09","5728,51","10220,04"
4604,8,384,384,368,"7899,08","178,09","5728,51","10220,04"
4605,9,384,384,368,"10652,24","178,09","5728,51","10220,04"
4606,10,384,384,368,"9420,19","178,09","5728,51","10220,04"
4607,11,384,384,368,"11333,38","178,09","5728,51","10220,04"
4608,12,384,384,368,"6628,54","178,09","5728,51","10220,04"
4609,1,385,385,369,"7879,42","719,21","4386,8","8555,31"
4610,2,385,385,369,"2232,69","719,21","4386,8","8555,31"
4611,3,385,385,369,"2278,55","719,21","4386,8","8555,31"
4612,4,385,385,369,"6606,21","719,21","4386,8","8555,31"
4613,5,385,385,369,"7099,38","719,21","4386,8","8555,31"
4614,6,385,385,369,"5834,71","719,21","4386,8","8555,31"
4615,7,385,385,369,"894,61","719,21","4386,8","8555,31"
4616,8,385,385,369,"2659,86","719,21","4386,8","8555,31"
4617,9,385,385,369,"837,57","719,21","4386,8","8555,31"
4618,10,385,385,369,"8673,67","719,21","4386,8","8555,31"
4619,11,385,385,369,"6109,3","719,21","4386,8","8555,31"
4620,12,385,385,369,"2955,97","719,21","4386,8","8555,31"
4621,1,386,386,370,"9640,05","626,81","4899,22","9176,86"
4622,2,386,386,370,"8714,1","626,81","4899,22","9176,86"
4623,3,386,386,370,"5715,08","626,81","4899,22","9176,86"
4624,4,386,386,370,"4459,13","626,81","4899,22","9176,86"
4625,5,386,386,370,"4508,02","626,81","4899,22","9176,86"
4626,6,386,386,370,"4985,49","626,81","4899,22","9176,86"
4627,7,386,386,370,"3991,06","626,81","4899,22","9176,86"
4628,8,386,386,370,"4412,44","626,81","4899,22","9176,86"
4629,9,386,386,370,"5354,33","626,81","4899,22","9176,86"
4630,10,386,386,370,"2177,67","626,81","4899,22","9176,86"
4631,11,386,386,370,"1090,0","626,81","4899,22","9176,86"
4632,12,386,386,370,"9301,51","626,81","4899,22","9176,86"
4633,1,387,387,371,"1801,55","888,67","4661,95","8222,31"
4634,2,387,387,371,"1252,92","888,67","4661,95","8222,31"
4635,3,387,387,371,"2871,4","888,67","4661,95","8222,31"
4636,4,387,387,371,"6433,74","888,67","4661,95","8222,31"
4637,5,387,387,371,"8358,48","888,67","4661,95","8222,31"
4638,6,387,387,371,"6620,45","888,67","4661,95","8222,31"
4639,7,387,387,371,"3484,66","888,67","4661,95","8222,31"
4640,8,387,387,371,"8586,56","888,67","4661,95","8222,31"
4641,9,387,387,371,"5293,37","888,67","4661,95","8222,31"
4642,10,387,387,371,"6457,98","888,67","4661,95","8222,31"
4643,11,387,387,371,"5157,35","888,67","4661,95","8222,31"
4644,12,387,387,371,"3995,92","888,67","4661,95","8222,31"
4645,1,388,388,372,"6666,46","315,31","4369,13","7547,85"
4646,2,388,388,372,"4602,53","315,31","4369,13","7547,85"
4647,3,388,388,372,"6247,0","315,31","4369,13","7547,85"
4648,4,388,388,372,"7316,13","315,31","4369,13","7547,85"
4649,5,388,388,372,"4713,66","315,31","4369,13","7547,85"
4650,6,388,388,372,"7120,0","315,31","4369,13","7547,85"
4651,7,388,388,372,"343,3","315,31","4369,13","7547,85"
4652,8,388,388,372,"723,42","315,31","4369,13","7547,85"
4653,9,388,388,372,"1349,91","315,31","4369,13","7547,85"
4654,10,388,388,372,"5480,69","315,31","4369,13","7547,85"
4655,11,388,388,372,"7575,84","315,31","4369,13","7547,85"
4656,12,388,388,372,"626,48","315,31","4369,13","7547,85"
4657,1,389,389,373,"9726,87","60,48","3872,38","9958,6"
4658,2,389,389,373,"1138,0","60,48","3872,38","9958,6"
4659,3,389,389,373,"8559,58","60,48","3872,38","9958,6"
4660,4,389,389,373,"1003,06","60,48","3872,38","9958,6"
4661,5,389,389,373,"5077,53","60,48","3872,38","9958,6"
4662,6,389,389,373,"4048,31","60,48","3872,38","9958,6"
4663,7,389,389,373,"1491,08","60,48","3872,38","9958,6"
4664,8,389,389,373,"1038,35","60,48","3872,38","9958,6"
4665,9,389,389,373,"256,39","60,48","3872,38","9958,6"
4666,10,389,389,373,"10154,51","60,48","3872,38","9958,6"
4667,11,389,389,373,"529,62","60,48","3872,38","9958,6"
4668,12,389,389,373,"5796,24","60,48","3872,38","9958,6"
4669,1,390,390,374,"4786,46","53,09","4007,92","6897,0"
4670,2,390,390,374,"2819,94","53,09","4007,92","6897,0"
4671,3,390,390,374,"5828,66","53,09","4007,92","6897,0"
4672,4,390,390,374,"6197,06","53,09","4007,92","6897,0"
4673,5,390,390,374,"3583,92","53,09","4007,92","6897,0"
4674,6,390,390,374,"5897,81","53,09","4007,92","6897,0"
4675,7,390,390,374,"3372,98","53,09","4007,92","6897,0"
4676,8,390,390,374,"5854,13","53,09","4007,92","6897,0"
4677,9,390,390,374,"99,38","53,09","4007,92","6897,0"
4678,10,390,390,374,"216,94","53,09","4007,92","6897,0"
4679,11,390,390,374,"6943,29","53,09","4007,92","6897,0"
4680,12,390,390,374,"3049,93","53,09","4007,92","6897,0"
4681,1,391,391,375,"7663,66","86,0","5786,83","10124,1"
4682,2,391,391,375,"9098,55","86,0","5786,83","10124,1"
4683,3,391,391,375,"10113,76","86,0","5786,83","10124,1"
4684,4,391,391,375,"7987,05","86,0","5786,83","10124,1"
4685,5,391,391,375,"1831,66","86,0","5786,83","10124,1"
4686,6,391,391,375,"3825,66","86,0","5786,83","10124,1"
4687,7,391,391,375,"327,56","86,0","5786,83","10124,1"
4688,8,391,391,375,"8837,38","86,0","5786,83","10124,1"
4689,9,391,391,375,"5924,41","86,0","5786,83","10124,1"
4690,10,391,391,375,"10209,53","86,0","5786,83","10124,1"
4691,11,391,391,375,"4476,52","86,0","5786,83","10124,1"
4692,12,391,391,375,"171,43","86,0","5786,83","10124,1"
4693,1,392,392,376,"4890,55","2203,01","6869,67","10683,43"
4694,2,392,392,376,"4052,21","2203,01","6869,67","10683,43"
4695,3,392,392,376,"8681,01","2203,01","6869,67","10683,43"
4696,4,392,392,376,"10167,34","2203,01","6869,67","10683,43"
4697,5,392,392,376,"2771,59","2203,01","6869,67","10683,43"
4698,6,392,392,376,"11252,01","2203,01","6869,67","10683,43"
4699,7,392,392,376,"10264,6","2203,01","6869,67","10683,43"
4700,8,392,392,376,"4396,55","2203,01","6869,67","10683,43"
4701,9,392,392,376,"6596,0","2203,01","6869,67","10683,43"
4702,10,392,392,376,"6609,1","2203,01","6869,67","10683,43"
4703,11,392,392,376,"8677,16","2203,01","6869,67","10683,43"
4704,12,392,392,376,"10900,85","2203,01","6869,67","10683,43"
4705,1,393,393,377,"5386,56","1377,44","5786,83","10604,24"
4706,2,393,393,377,"3834,63","1377,44","5786,83","10604,24"
4707,3,393,393,377,"1626,74","1377,44","5786,83","10604,24"
4708,4,393,393,377,"10075,99","1377,44","5786,83","10604,24"
4709,5,393,393,377,"10213,99","1377,44","5786,83","10604,24"
4710,6,393,393,377,"2189,32","1377,44","5786,83","10604,24"
4711,7,393,393,377,"1862,65","1377,44","5786,83","10604,24"
4712,8,393,393,377,"9480,84","1377,44","5786,83","10604,24"
4713,9,393,393,377,"4412,98","1377,44","5786,83","10604,24"
4714,10,393,393,377,"10853,54","1377,44","5786,83","10604,24"
4715,11,393,393,377,"2808,91","1377,44","5786,83","10604,24"
4716,12,393,393,377,"9687,46","1377,44","5786,83","10604,24"
4717,1,394,394,378,"7404,09","1157,27","5786,83","9402,03"
4718,2,394,394,378,"5476,03","1157,27","5786,83","9402,03"
4719,3,394,394,378,"7048,63","1157,27","5786,83","9402,03"
4720,4,394,394,378,"5590,25","1157,27","5786,83","9402,03"
4721,5,394,394,378,"3908,02","1157,27","5786,83","9402,03"
4722,6,394,394,378,"8226,82","1157,27","5786,83","9402,03"
4723,7,394,394,378,"4017,62","1157,27","5786,83","9402,03"
4724,8,394,394,378,"6191,26","1157,27","5786,83","9402,03"
4725,9,394,394,378,"9604,74","1157,27","5786,83","9402,03"
4726,10,394,394,378,"9247,94","1157,27","5786,83","9402,03"
4727,11,394,394,378,"3799,15","1157,27","5786,83","9402,03"
4728,12,394,394,378,"1359,98","1157,27","5786,83","9402,03"
4729,1,395,395,379,"9557,25","2956,56","7832,17","11067,01"
4730,2,395,395,379,"3151,19","2956,56","7832,17","11067,01"
4731,3,395,395,379,"10988,57","2956,56","7832,17","11067,01"
4732,4,395,395,379,"7964,83","2956,56","7832,17","11067,01"
4733,5,395,395,379,"7226,23","2956,56","7832,17","11067,01"
4734,6,395,395,379,"8713,51","2956,56","7832,17","11067,01"
4735,7,395,395,379,"11261,64","2956,56","7832,17","11067,01"
4736,8,395,395,379,"6831,03","2956,56","7832,17","11067,01"
4737,9,395,395,379,"11169,3","2956,56","7832,17","11067,01"
4738,10,395,395,379,"7473,84","2956,56","7832,17","11067,01"
4739,11,395,395,379,"7000,65","2956,56","7832,17","11067,01"
4740,12,395,395,379,"4983,51","2956,56","7832,17","11067,01"
4741,1,396,396,380,"1275,21","202,8","5786,83","13265,41"
4742,2,396,396,380,"13711,01","202,8","5786,83","13265,41"
4743,3,396,396,380,"9869,05","202,8","5786,83","13265,41"
4744,4,396,396,380,"9129,09","202,8","5786,83","13265,41"
4745,5,396,396,380,"3509,29","202,8","5786,83","13265,41"
4746,6,396,396,380,"3065,86","202,8","5786,83","13265,41"
4747,7,396,396,380,"11628,22","202,8","5786,83","13265,41"
4748,8,396,396,380,"648,4","202,8","5786,83","13265,41"
4749,9,396,396,380,"4721,66","202,8","5786,83","13265,41"
4750,10,396,396,380,"10975,68","202,8","5786,83","13265,41"
4751,11,396,396,380,"668,74","202,8","5786,83","13265,41"
4752,12,396,396,380,"5586,98","202,8","5786,83","13265,41"
4753,1,397,397,381,"4973,46","368,85","5786,83","11175,93"
4754,2,397,397,381,"2607,84","368,85","5786,83","11175,93"
4755,3,397,397,381,"9584,43","368,85","5786,83","11175,93"
4756,4,397,397,381,"851,42","368,85","5786,83","11175,93"
4757,5,397,397,381,"4653,01","368,85","5786,83","11175,93"
4758,6,397,397,381,"11658,5","368,85","5786,83","11175,93"
4759,7,397,397,381,"6162,4","368,85","5786,83","11175,93"
4760,8,397,397,381,"4790,53","368,85","5786,83","11175,93"
4761,9,397,397,381,"10337,07","368,85","5786,83","11175,93"
4762,10,397,397,381,"5414,82","368,85","5786,83","11175,93"
4763,11,397,397,381,"5309,47","368,85","5786,83","11175,93"
4764,12,397,397,381,"8889,9","368,85","5786,83","11175,93"
4765,1,398,398,382,"8018,53","489,6","5185,52","9247,5"
4766,2,398,398,382,"1087,43","489,6","5185,52","9247,5"
4767,3,398,398,382,"4213,09","489,6","5185,52","9247,5"
4768,4,398,398,382,"3891,04","489,6","5185,52","9247,5"
4769,5,398,398,382,"606,4","489,6","5185,52","9247,5"
4770,6,398,398,382,"9356,96","489,6","5185,52","9247,5"
4771,7,398,398,382,"9233,94","489,6","5185,52","9247,5"
4772,8,398,398,382,"6944,9","489,6","5185,52","9247,5"
4773,9,398,398,382,"9364,3","489,6","5185,52","9247,5"
4774,10,398,398,382,"2463,07","489,6","5185,52","9247,5"
4775,11,398,398,382,"2524,75","489,6","5185,52","9247,5"
4776,12,398,398,382,"5923,38","489,6","5185,52","9247,5"
4777,1,399,399,383,"4466,21","609,88","4768,44","7068,41"
4778,2,399,399,383,"799,19","609,88","4768,44","7068,41"
4779,3,399,399,383,"7257,72","609,88","4768,44","7068,41"
4780,4,399,399,383,"4663,26","609,88","4768,44","7068,41"
4781,5,399,399,383,"6566,25","609,88","4768,44","7068,41"
4782,6,399,399,383,"6315,15","609,88","4768,44","7068,41"
4783,7,399,399,383,"6792,48","609,88","4768,44","7068,41"
4784,8,399,399,383,"1794,82","609,88","4768,44","7068,41"
4785,9,399,399,383,"5855,56","609,88","4768,44","7068,41"
4786,10,399,399,383,"6046,93","609,88","4768,44","7068,41"
4787,11,399,399,383,"3268,95","609,88","4768,44","7068,41"
4788,12,399,399,383,"5666,46","609,88","4768,44","7068,41"
4789,1,400,400,384,"6303,71","722,93","3990,22","7622,88"
4790,2,400,400,384,"6151,73","722,93","3990,22","7622,88"
4791,3,400,400,384,"4425,62","722,93","3990,22","7622,88"
4792,4,400,400,384,"3920,46","722,93","3990,22","7622,88"
4793,5,400,400,384,"1839,37","722,93","3990,22","7622,88"
4794,6,400,400,384,"815,58","722,93","3990,22","7622,88"
4795,7,400,400,384,"7715,53","722,93","3990,22","7622,88"
4796,8,400,400,384,"977,89","722,93","3990,22","7622,88"
4797,9,400,400,384,"4014,17","722,93","3990,22","7622,88"
4798,10,400,400,384,"3376,43","722,93","3990,22","7622,88"
4799,11,400,400,384,"4303,8","722,93","3990,22","7622,88"
4800,12,400,400,384,"5150,15","722,93","3990,22","7622,88"
4801,1,401,401,385,"5968,22","1159,05","4292,5","6957,96"
4802,2,401,401,385,"6339,83","1159,05","4292,5","6957,96"
4803,3,401,401,385,"6119,71","1159,05","4292,5","6957,96"
4804,4,401,401,385,"4675,06","1159,05","4292,5","6957,96"
4805,5,401,401,385,"4340,57","1159,05","4292,5","6957,96"
4806,6,401,401,385,"1587,38","1159,05","4292,5","6957,96"
4807,7,401,401,385,"5097,08","1159,05","4292,5","6957,96"
4808,8,401,401,385,"6266,25","1159,05","4292,5","6957,96"
4809,9,401,401,385,"3186,36","1159,05","4292,5","6957,96"
4810,10,401,401,385,"1392,22","1159,05","4292,5","6957,96"
4811,11,401,401,385,"1317,02","1159,05","4292,5","6957,96"
4812,12,401,401,385,"7115,93","1159,05","4292,5","6957,96"
4813,1,402,402,386,"258,03","201,01","4102,5","6928,86"
4814,2,402,402,386,"1624,35","201,01","4102,5","6928,86"
4815,3,402,402,386,"3231,16","201,01","4102,5","6928,86"
4816,4,402,402,386,"4659,96","201,01","4102,5","6928,86"
4817,5,402,402,386,"6030,56","201,01","4102,5","6928,86"
4818,6,402,402,386,"6985,88","201,01","4102,5","6928,86"
4819,7,402,402,386,"2350,37","201,01","4102,5","6928,86"
4820,8,402,402,386,"4197,6","201,01","4102,5","6928,86"
4821,9,402,402,386,"5827,58","201,01","4102,5","6928,86"
4822,10,402,402,386,"5581,33","201,01","4102,5","6928,86"
4823,11,402,402,386,"4181,88","201,01","4102,5","6928,86"
4824,12,402,402,386,"4985,54","201,01","4102,5","6928,86"
4825,1,403,403,142,"10957,64","2572,13","8185,66","17688,77"
4826,2,403,403,142,"5378,54","2572,13","8185,66","17688,77"
4827,3,403,403,142,"9791,76","2572,13","8185,66","17688,77"
4828,4,403,403,142,"13986,98","2572,13","8185,66","17688,77"
4829,5,403,403,142,"2861,69","2572,13","8185,66","17688,77"
4830,6,403,403,142,"7756,95","2572,13","8185,66","17688,77"
4831,7,403,403,142,"17688,77","2572,13","8185,66","17688,77"
4832,8,403,403,142,"2572,13","2572,13","8185,66","17688,77"
4833,9,403,403,142,"2894,49","2572,13","8185,66","17688,77"
4834,10,403,403,142,"5921,03","2572,13","8185,66","17688,77"
4835,11,403,403,142,"13838,61","2572,13","8185,66","17688,77"
4836,12,403,403,142,"4579,39","2572,13","8185,66","17688,77"
4837,1,404,404,251,"9158,8","813,0","7175,25","11830,47"
4838,2,404,404,251,"11830,47","813,0","7175,25","11830,47"
4839,3,404,404,251,"813,0","813,0","7175,25","11830,47"
4840,4,404,404,251,"2367,27","813,0","7175,25","11830,47"
4841,5,404,404,251,"8643,63","813,0","7175,25","11830,47"
4842,6,404,404,251,"9098,95","813,0","7175,25","11830,47"
4843,7,404,404,251,"10439,74","813,0","7175,25","11830,47"
4844,8,404,404,251,"971,08","813,0","7175,25","11830,47"
4845,9,404,404,251,"9723,54","813,0","7175,25","11830,47"
4846,10,404,404,251,"8957,48","813,0","7175,25","11830,47"
4847,11,404,404,251,"10407,98","813,0","7175,25","11830,47"
4848,12,404,404,251,"3691,07","813,0","7175,25","11830,47"
4849,1,405,405,387,"3080,71","107,34","3831,23","7593,68"
4850,2,405,405,387,"1725,9","107,34","3831,23","7593,68"
4851,3,405,405,387,"7496,9","107,34","3831,23","7593,68"
4852,4,405,405,387,"7631,79","107,34","3831,23","7593,68"
4853,5,405,405,387,"3542,95","107,34","3831,23","7593,68"
4854,6,405,405,387,"6930,05","107,34","3831,23","7593,68"
4855,7,405,405,387,"1599,73","107,34","3831,23","7593,68"
4856,8,405,405,387,"5882,24","107,34","3831,23","7593,68"
4857,9,405,405,387,"145,45","107,34","3831,23","7593,68"
4858,10,405,405,387,"6310,73","107,34","3831,23","7593,68"
4859,11,405,405,387,"492,7","107,34","3831,23","7593,68"
4860,12,405,405,387,"1592,88","107,34","3831,23","7593,68"
4861,1,406,406,388,"2241,34","2139,74","5235,03","8994,2"
4862,2,406,406,388,"6072,33","2139,74","5235,03","8994,2"
4863,3,406,406,388,"4692,36","2139,74","5235,03","8994,2"
4864,4,406,406,388,"5949,26","2139,74","5235,03","8994,2"
4865,5,406,406,388,"4518,93","2139,74","5235,03","8994,2"
4866,6,406,406,388,"9095,8","2139,74","5235,03","8994,2"
4867,7,406,406,388,"3600,25","2139,74","5235,03","8994,2"
4868,8,406,406,388,"7379,94","2139,74","5235,03","8994,2"
4869,9,406,406,388,"7340,12","2139,74","5235,03","8994,2"
4870,10,406,406,388,"2404,38","2139,74","5235,03","8994,2"
4871,11,406,406,388,"5320,07","2139,74","5235,03","8994,2"
4872,12,406,406,388,"5424,75","2139,74","5235,03","8994,2"
4873,1,407,407,389,"5730,71","755,01","4954,76","11770,18"
4874,2,407,407,389,"11965,95","755,01","4954,76","11770,18"
4875,3,407,407,389,"950,78","755,01","4954,76","11770,18"
4876,4,407,407,389,"11487,33","755,01","4954,76","11770,18"
4877,5,407,407,389,"7693,01","755,01","4954,76","11770,18"
4878,6,407,407,389,"3859,63","755,01","4954,76","11770,18"
4879,7,407,407,389,"2871,78","755,01","4954,76","11770,18"
4880,8,407,407,389,"1269,28","755,01","4954,76","11770,18"
4881,9,407,407,389,"5999,65","755,01","4954,76","11770,18"
4882,10,407,407,389,"4469,03","755,01","4954,76","11770,18"
4883,11,407,407,389,"2663,9","755,01","4954,76","11770,18"
4884,12,407,407,389,"2845,28","755,01","4954,76","11770,18"
4885,1,408,408,390,"3570,88","2081,58","3495,3","4516,22"
4886,2,408,408,390,"3513,38","2081,58","3495,3","4516,22"
4887,3,408,408,390,"2719,96","2081,58","3495,3","4516,22"
4888,4,408,408,390,"4255,82","2081,58","3495,3","4516,22"
4889,5,408,408,390,"2737,86","2081,58","3495,3","4516,22"
4890,6,408,408,390,"4266,59","2081,58","3495,3","4516,22"
4891,7,408,408,390,"4410,88","2081,58","3495,3","4516,22"
4892,8,408,408,390,"4308,66","2081,58","3495,3","4516,22"
4893,9,408,408,390,"2103,89","2081,58","3495,3","4516,22"
4894,10,408,408,390,"4538,53","2081,58","3495,3","4516,22"
4895,11,408,408,390,"3552,77","2081,58","3495,3","4516,22"
4896,12,408,408,390,"2232,15","2081,58","3495,3","4516,22"
4897,1,409,409,391,"336,15","212,13","2064,96","4435,32"
4898,2,409,409,391,"4491,14","212,13","2064,96","4435,32"
4899,3,409,409,391,"2894,47","212,13","2064,96","4435,32"
4900,4,409,409,391,"1634,94","212,13","2064,96","4435,32"
4901,5,409,409,391,"295,43","212,13","2064,96","4435,32"
4902,6,409,409,391,"743,36","212,13","2064,96","4435,32"
4903,7,409,409,391,"4518,62","212,13","2064,96","4435,32"
4904,8,409,409,391,"987,9","212,13","2064,96","4435,32"
4905,9,409,409,391,"3126,37","212,13","2064,96","4435,32"
4906,10,409,409,391,"1263,75","212,13","2064,96","4435,32"
4907,11,409,409,391,"3548,73","212,13","2064,96","4435,32"
4908,12,409,409,391,"1938,31","212,13","2064,96","4435,32"
4909,1,410,410,392,"1541,84","421,69","1821,83","3726,07"
4910,2,410,410,392,"904,99","421,69","1821,83","3726,07"
4911,3,410,410,392,"3429,94","421,69","1821,83","3726,07"
4912,4,410,410,392,"626,83","421,69","1821,83","3726,07"
4913,5,410,410,392,"2680,15","421,69","1821,83","3726,07"
4914,6,410,410,392,"1092,44","421,69","1821,83","3726,07"
4915,7,410,410,392,"3732,51","421,69","1821,83","3726,07"
4916,8,410,410,392,"3376,42","421,69","1821,83","3726,07"
4917,9,410,410,392,"1423,47","421,69","1821,83","3726,07"
4918,10,410,410,392,"428,13","421,69","1821,83","3726,07"
4919,11,410,410,392,"1060,71","421,69","1821,83","3726,07"
4920,12,410,410,392,"1641,85","421,69","1821,83","3726,07"
4921,1,411,411,393,"11920,84","1008,03","7346,77","14578,54"
